notice_id,cluster_id,portal_id,copy_index,is_corrigendum,archetype
N004204,OPP002011,P146,4,True,html_ish
N004205,OPP002011,P089,5,False,html_ish
N004206,OPP002012,P035,0,False,plain
N004207,OPP002013,P003,0,False,nodal_b
N004208,OPP002014,P112,0,False,shouty
N004209,OPP002015,P044,0,False,plain
N004210,OPP002016,P240,0,False,shouty
N004211,OPP002017,P039,0,False,plain
N004212,OPP002018,P003,0,False,nodal_b
N004213,OPP002019,P058,0,False,municipal
N004214,OPP002019,P231,1,True,plain
N004215,OPP002019,P005,2,True,nodal_a
N004216,OPP002020,P050,0,False,municipal
N004217,OPP002020,P001,1,False,nodal_a
N004218,OPP002021,P004,0,False,nodal_b
N004219,OPP002022,P002,0,False,nodal_a
N004220,OPP002023,P006,0,False,nodal_b
N004221,OPP002023,P002,1,False,nodal_a
N004222,OPP002024,P004,0,False,nodal_b
N004223,OPP002024,P003,1,False,nodal_b
N004224,OPP002024,P166,2,False,html_ish
N004225,OPP002024,P044,3,False,plain
N004226,OPP002024,P213,4,True,municipal
N004227,OPP002025,P200,0,False,plain
N004228,OPP002025,P094,1,False,plain
N004229,OPP002026,P002,0,False,nodal_a
N004230,OPP002026,P004,1,False,nodal_b
N004231,OPP002026,P240,2,False,shouty
N004232,OPP002026,P245,3,True,terse
N004233,OPP002026,P106,4,True,plain
N004234,OPP002027,P061,0,False,html_ish
N004235,OPP002027,P147,1,False,municipal
N004236,OPP002027,P002,2,False,nodal_a
N004237,OPP002027,P094,3,False,plain
N004238,OPP002027,P231,4,True,plain
N004239,OPP002028,P005,0,False,nodal_a
N004240,OPP002029,P147,0,False,municipal
N004241,OPP002030,P003,0,False,nodal_b
N004242,OPP002031,P094,0,False,plain
N004243,OPP002031,P090,1,False,terse
N004244,OPP002031,P005,2,True,nodal_a
N004245,OPP002031,P209,3,False,terse
N004246,OPP002031,P228,4,True,html_ish
N004247,OPP002031,P002,5,False,nodal_a
N004248,OPP002031,P169,6,False,shouty
N004249,OPP002032,P255,0,False,shouty
N004250,OPP002032,P240,1,True,shouty
N004251,OPP002032,P094,2,False,plain
N004252,OPP002032,P005,3,True,nodal_a
N004253,OPP002032,P216,4,True,html_ish
N004254,OPP002032,P003,5,False,nodal_b
N004255,OPP002032,P001,6,False,nodal_a
N004256,OPP002032,P006,7,False,nodal_b
N004257,OPP002033,P165,0,False,plain
N004258,OPP002034,P231,0,False,plain
N004259,OPP002035,P094,0,False,plain
N004260,OPP002035,P005,1,False,nodal_a
N004261,OPP002035,P003,2,False,nodal_b
N004262,OPP002035,P006,3,True,nodal_b
N004263,OPP002035,P088,4,True,plain
N004264,OPP002035,P120,5,False,legacy
N004265,OPP002035,P044,6,False,plain
N004266,OPP002035,P194,7,True,municipal
N004267,OPP002036,P001,0,False,nodal_a
N004268,OPP002037,P151,0,False,terse
N004269,OPP002038,P245,0,False,terse
N004270,OPP002038,P005,1,True,nodal_a
N004271,OPP002038,P077,2,False,plain
N004272,OPP002038,P014,3,True,html_ish
N004273,OPP002038,P094,4,True,plain
N004274,OPP002039,P001,0,False,nodal_a
N004275,OPP002039,P147,1,False,municipal
N004276,OPP002039,P240,2,True,shouty
N004277,OPP002040,P006,0,False,nodal_b
N004278,OPP002041,P004,0,False,nodal_b
N004279,OPP002042,P003,0,False,nodal_b
N004280,OPP002042,P240,1,True,shouty
N004281,OPP002043,P006,0,False,nodal_b
N004282,OPP002044,P215,0,False,plain
N004283,OPP002044,P006,1,False,nodal_b
N004284,OPP002044,P004,2,True,nodal_b
N004285,OPP002044,P240,3,False,shouty
N004286,OPP002044,P094,4,True,plain
N004287,OPP002045,P228,0,False,html_ish
N004288,OPP002045,P202,1,True,legacy
N004289,OPP002045,P094,2,False,plain
N004290,OPP002045,P004,3,True,nodal_b
N004291,OPP002045,P005,4,False,nodal_a
N004292,OPP002046,P215,0,False,plain
N004293,OPP002047,P020,0,False,plain
N004294,OPP002048,P088,0,False,plain
N004295,OPP002048,P004,1,False,nodal_b
N004296,OPP002049,P111,0,False,shouty
N004297,OPP002049,P002,1,False,nodal_a
N004298,OPP002050,P006,0,False,nodal_b
N004299,OPP002050,P003,1,False,nodal_b
N004300,OPP002051,P228,0,False,html_ish
N004301,OPP002052,P006,0,False,nodal_b
N004302,OPP002053,P094,0,False,plain
N004303,OPP002053,P006,1,False,nodal_b
N004304,OPP002054,P096,0,False,html_ish
N004305,OPP002055,P001,0,False,nodal_a
N004306,OPP002056,P044,0,False,plain
N004307,OPP002056,P094,1,False,plain
N004308,OPP002057,P094,0,False,plain
N004309,OPP002058,P004,0,False,nodal_b
N004310,OPP002059,P001,0,False,nodal_a
N004311,OPP002059,P088,1,True,plain
N004312,OPP002059,P231,2,False,plain
N004313,OPP002060,P060,0,False,plain
N004314,OPP002061,P226,0,False,plain
N004315,OPP002062,P004,0,False,nodal_b
N004316,OPP002063,P120,0,False,legacy
N004317,OPP002064,P004,0,False,nodal_b
N004318,OPP002065,P001,0,False,nodal_a
N004319,OPP002066,P044,0,False,plain
N004320,OPP002067,P001,0,False,nodal_a
N004321,OPP002068,P094,0,False,plain
N004322,OPP002069,P004,0,False,nodal_b
N004323,OPP002070,P061,0,False,html_ish
N004324,OPP002071,P094,0,False,plain
N004325,OPP002072,P141,0,False,municipal
N004326,OPP002072,P005,1,True,nodal_a
N004327,OPP002072,P225,2,True,municipal
N004328,OPP002072,P052,3,True,html_ish
N004329,OPP002072,P094,4,False,plain
N004330,OPP002072,P255,5,True,shouty
N004331,OPP002072,P020,6,True,plain
N004332,OPP002073,P005,0,False,nodal_a
N004333,OPP002074,P208,0,False,plain
N004334,OPP002075,P014,0,False,html_ish
N004335,OPP002075,P216,1,False,html_ish
N004336,OPP002076,P231,0,False,plain
N004337,OPP002077,P094,0,False,plain
N004338,OPP002077,P168,1,False,municipal
N004339,OPP002077,P252,2,True,shouty
N004340,OPP002077,P006,3,True,nodal_b
N004341,OPP002078,P046,0,False,terse
N004342,OPP002079,P094,0,False,plain
N004343,OPP002080,P003,0,False,nodal_b
N004344,OPP002081,P094,0,False,plain
N004345,OPP002081,P003,1,True,nodal_b
N004346,OPP002081,P015,2,False,terse
N004347,OPP002081,P207,3,True,plain
N004348,OPP002081,P203,4,True,municipal
N004349,OPP002081,P005,5,False,nodal_a
N004350,OPP002082,P146,0,False,html_ish
N004351,OPP002082,P003,1,False,nodal_b
N004352,OPP002082,P094,2,False,plain
N004353,OPP002082,P078,3,False,municipal
N004354,OPP002082,P044,4,False,plain
N004355,OPP002082,P002,5,True,nodal_a
N004356,OPP002082,P004,6,False,nodal_b
N004357,OPP002083,P057,0,False,municipal
N004358,OPP002083,P091,1,True,municipal
N004359,OPP002084,P258,0,False,html_ish
N004360,OPP002085,P227,0,False,plain
N004361,OPP002085,P004,1,False,nodal_b
N004362,OPP002085,P005,2,True,nodal_a
N004363,OPP002085,P020,3,True,plain
N004364,OPP002085,P180,4,False,legacy
N004365,OPP002085,P221,5,False,terse
N004366,OPP002085,P001,6,True,nodal_a
N004367,OPP002085,P146,7,False,html_ish
N004368,OPP002086,P020,0,False,plain
N004369,OPP002086,P089,1,False,html_ish
N004370,OPP002087,P088,0,False,plain
N004371,OPP002087,P203,1,True,municipal
N004372,OPP002087,P094,2,True,plain
N004373,OPP002087,P002,3,False,nodal_a
N004374,OPP002087,P207,4,False,plain
N004375,OPP002088,P094,0,False,plain
N004376,OPP002089,P005,0,False,nodal_a
N004377,OPP002089,P103,1,True,plain
N004378,OPP002089,P028,2,False,plain
N004379,OPP002090,P005,0,False,nodal_a
N004380,OPP002091,P020,0,False,plain
N004381,OPP002091,P094,1,False,plain
N004382,OPP002091,P001,2,False,nodal_a
N004383,OPP002091,P152,3,False,municipal
N004384,OPP002091,P078,4,True,municipal
N004385,OPP002092,P041,0,False,html_ish
N004386,OPP002092,P013,1,False,terse
N004387,OPP002092,P240,2,False,shouty
N004388,OPP002092,P205,3,True,plain
N004389,OPP002092,P146,4,False,html_ish
N004390,OPP002092,P004,5,True,nodal_b
N004391,OPP002092,P006,6,False,nodal_b
N004392,OPP002092,P001,7,False,nodal_a
N004393,OPP002092,P057,8,False,municipal
N004394,OPP002093,P001,0,False,nodal_a
N004395,OPP002094,P215,0,False,plain
N004396,OPP002095,P004,0,False,nodal_b
N004397,OPP002096,P150,0,False,html_ish
N004398,OPP002097,P002,0,False,nodal_a
N004399,OPP002098,P221,0,False,terse
N004400,OPP002098,P002,1,False,nodal_a
N004401,OPP002098,P001,2,True,nodal_a
N004402,OPP002098,P189,3,False,plain
N004403,OPP002098,P006,4,False,nodal_b
N004404,OPP002098,P094,5,False,plain
N004405,OPP002098,P003,6,False,nodal_b
N004406,OPP002099,P257,0,False,html_ish
N004407,OPP002100,P097,0,False,html_ish
N004408,OPP002101,P240,0,False,shouty
N004409,OPP002102,P094,0,False,plain
N004410,OPP002103,P005,0,False,nodal_a
N004411,OPP002103,P039,1,False,plain
N004412,OPP002103,P002,2,False,nodal_a
N004413,OPP002104,P002,0,False,nodal_a
N004414,OPP002104,P004,1,False,nodal_b
N004415,OPP002104,P094,2,True,plain
N004416,OPP002105,P094,0,False,plain
N004417,OPP002106,P004,0,False,nodal_b
N004418,OPP002106,P006,1,False,nodal_b
N004419,OPP002106,P005,2,False,nodal_a
N004420,OPP002106,P054,3,True,plain
N004421,OPP002106,P211,4,True,shouty
N004422,OPP002107,P088,0,False,plain
N004423,OPP002107,P235,1,False,municipal
N004424,OPP002108,P001,0,False,nodal_a
N004425,OPP002109,P002,0,False,nodal_a
N004426,OPP002109,P004,1,True,nodal_b
N004427,OPP002109,P001,2,False,nodal_a
N004428,OPP002109,P136,3,False,html_ish
N004429,OPP002110,P020,0,False,plain
N004430,OPP002111,P001,0,False,nodal_a
N004431,OPP002112,P020,0,False,plain
N004432,OPP002112,P094,1,False,plain
N004433,OPP002112,P004,2,False,nodal_b
N004434,OPP002112,P098,3,True,municipal
N004435,OPP002112,P002,4,True,nodal_a
N004436,OPP002112,P003,5,False,nodal_b
N004437,OPP002113,P001,0,False,nodal_a
N004438,OPP002114,P256,0,False,legacy
N004439,OPP002114,P020,1,False,plain
N004440,OPP002114,P081,2,False,municipal
N004441,OPP002114,P004,3,False,nodal_b
N004442,OPP002114,P094,4,False,plain
N004443,OPP002115,P005,0,False,nodal_a
N004444,OPP002115,P020,1,True,plain
N004445,OPP002116,P140,0,False,terse
N004446,OPP002117,P044,0,False,plain
N004447,OPP002118,P094,0,False,plain
N004448,OPP002118,P143,1,True,html_ish
N004449,OPP002118,P221,2,False,terse
N004450,OPP002118,P004,3,False,nodal_b
N004451,OPP002118,P002,4,True,nodal_a
N004452,OPP002119,P120,0,False,legacy
N004453,OPP002120,P005,0,False,nodal_a
N004454,OPP002120,P044,1,False,plain
N004455,OPP002120,P094,2,False,plain
N004456,OPP002120,P002,3,False,nodal_a
N004457,OPP002120,P215,4,True,plain
N004458,OPP002121,P094,0,False,plain
N004459,OPP002122,P011,0,False,terse
N004460,OPP002123,P094,0,False,plain
N004461,OPP002124,P240,0,False,shouty
N004462,OPP002124,P189,1,False,plain
N004463,OPP002124,P241,2,False,plain
N004464,OPP002125,P228,0,False,html_ish
N004465,OPP002126,P002,0,False,nodal_a
N004466,OPP002127,P001,0,False,nodal_a
N004467,OPP002128,P094,0,False,plain
N004468,OPP002128,P211,1,False,shouty
N004469,OPP002128,P122,2,False,shouty
N004470,OPP002129,P004,0,False,nodal_b
N004471,OPP002130,P094,0,False,plain
N004472,OPP002130,P203,1,False,municipal
N004473,OPP002130,P128,2,False,html_ish
N004474,OPP002131,P003,0,False,nodal_b
N004475,OPP002131,P232,1,True,plain
N004476,OPP002132,P141,0,False,municipal
N004477,OPP002132,P094,1,False,plain
N004478,OPP002132,P005,2,True,nodal_a
N004479,OPP002133,P020,0,False,plain
N004480,OPP002133,P091,1,False,municipal
N004481,OPP002133,P001,2,False,nodal_a
N004482,OPP002133,P018,3,False,plain
N004483,OPP002134,P091,0,False,municipal
N004484,OPP002134,P094,1,False,plain
N004485,OPP002135,P240,0,False,shouty
N004486,OPP002136,P189,0,False,plain
N004487,OPP002137,P094,0,False,plain
N004488,OPP002137,P003,1,False,nodal_b
N004489,OPP002138,P006,0,False,nodal_b
N004490,OPP002138,P005,1,True,nodal_a
N004491,OPP002138,P094,2,False,plain
N004492,OPP002138,P002,3,True,nodal_a
N004493,OPP002139,P064,0,False,plain
N004494,OPP002139,P003,1,False,nodal_b
N004495,OPP002139,P002,2,False,nodal_a
N004496,OPP002140,P228,0,False,html_ish
N004497,OPP002140,P094,1,False,plain
N004498,OPP002140,P011,2,True,terse
N004499,OPP002140,P006,3,True,nodal_b
N004500,OPP002140,P020,4,False,plain
N004501,OPP002141,P238,0,False,plain
N004502,OPP002142,P005,0,False,nodal_a
N004503,OPP002142,P094,1,False,plain
N004504,OPP002143,P200,0,False,plain
N004505,OPP002144,P094,0,False,plain
N004506,OPP002144,P020,1,True,plain
N004507,OPP002144,P145,2,True,terse
N004508,OPP002144,P003,3,False,nodal_b
N004509,OPP002145,P073,0,False,shouty
N004510,OPP002145,P094,1,True,plain
N004511,OPP002145,P004,2,True,nodal_b
N004512,OPP002145,P003,3,True,nodal_b
N004513,OPP002145,P005,4,False,nodal_a
N004514,OPP002146,P001,0,False,nodal_a
N004515,OPP002146,P238,1,False,plain
N004516,OPP002146,P044,2,True,plain
N004517,OPP002147,P044,0,False,plain
N004518,OPP002147,P094,1,False,plain
N004519,OPP002147,P228,2,False,html_ish
N004520,OPP002147,P098,3,True,municipal
N004521,OPP002147,P020,4,False,plain
N004522,OPP002148,P005,0,False,nodal_a
N004523,OPP002149,P168,0,False,municipal
N004524,OPP002149,P006,1,False,nodal_b
N004525,OPP002150,P002,0,False,nodal_a
N004526,OPP002151,P094,0,False,plain
N004527,OPP002152,P200,0,False,plain
N004528,OPP002153,P235,0,False,municipal
N004529,OPP002153,P131,1,True,legacy
N004530,OPP002154,P094,0,False,plain
N004531,OPP002154,P020,1,False,plain
N004532,OPP002155,P003,0,False,nodal_b
N004533,OPP002156,P094,0,False,plain
N004534,OPP002157,P001,0,False,nodal_a
N004535,OPP002157,P020,1,True,plain
N004536,OPP002157,P044,2,True,plain
N004537,OPP002157,P005,3,False,nodal_a
N004538,OPP002158,P005,0,False,nodal_a
N004539,OPP002159,P166,0,False,html_ish
N004540,OPP002159,P094,1,True,plain
N004541,OPP002159,P044,2,False,plain
N004542,OPP002159,P042,3,False,plain
N004543,OPP002159,P216,4,False,html_ish
N004544,OPP002159,P005,5,False,nodal_a
N004545,OPP002159,P049,6,False,municipal
N004546,OPP002159,P202,7,True,legacy
N004547,OPP002159,P240,8,True,shouty
N004548,OPP002160,P094,0,False,plain
N004549,OPP002161,P003,0,False,nodal_b
N004550,OPP002161,P038,1,False,plain
N004551,OPP002161,P089,2,False,html_ish
N004552,OPP002162,P184,0,False,legacy
N004553,OPP002162,P094,1,True,plain
N004554,OPP002163,P004,0,False,nodal_b
N004555,OPP002163,P001,1,False,nodal_a
N004556,OPP002163,P094,2,False,plain
N004557,OPP002164,P122,0,False,shouty
N004558,OPP002165,P013,0,False,terse
N004559,OPP002166,P001,0,False,nodal_a
N004560,OPP002167,P087,0,False,plain
N004561,OPP002168,P001,0,False,nodal_a
N004562,OPP002169,P039,0,False,plain
N004563,OPP002170,P004,0,False,nodal_b
N004564,OPP002170,P005,1,True,nodal_a
N004565,OPP002171,P002,0,False,nodal_a
N004566,OPP002171,P147,1,False,municipal
N004567,OPP002171,P195,2,False,html_ish
N004568,OPP002172,P005,0,False,nodal_a
N004569,OPP002173,P003,0,False,nodal_b
N004570,OPP002174,P232,0,False,plain
N004571,OPP002174,P004,1,True,nodal_b
N004572,OPP002174,P095,2,True,html_ish
N004573,OPP002174,P090,3,False,terse
N004574,OPP002174,P181,4,False,plain
N004575,OPP002174,P003,5,False,nodal_b
N004576,OPP002175,P013,0,False,terse
N004577,OPP002175,P020,1,False,plain
N004578,OPP002175,P006,2,True,nodal_b
N004579,OPP002175,P005,3,False,nodal_a
N004580,OPP002175,P164,4,True,plain
N004581,OPP002176,P052,0,False,html_ish
N004582,OPP002177,P005,0,False,nodal_a
N004583,OPP002177,P003,1,False,nodal_b
N004584,OPP002178,P242,0,False,shouty
N004585,OPP002179,P215,0,False,plain
N004586,OPP002179,P005,1,True,nodal_a
N004587,OPP002180,P005,0,False,nodal_a
N004588,OPP002181,P001,0,False,nodal_a
N004589,OPP002182,P094,0,False,plain
N004590,OPP002183,P228,0,False,html_ish
N004591,OPP002184,P094,0,False,plain
N004592,OPP002185,P180,0,False,legacy
N004593,OPP002186,P013,0,False,terse
N004594,OPP002187,P094,0,False,plain
N004595,OPP002188,P006,0,False,nodal_b
N004596,OPP002189,P139,0,False,plain
N004597,OPP002190,P003,0,False,nodal_b
N004598,OPP002191,P227,0,False,plain
N004599,OPP002192,P006,0,False,nodal_b
N004600,OPP002193,P004,0,False,nodal_b
N004601,OPP002193,P240,1,True,shouty
N004602,OPP002194,P190,0,False,html_ish
N004603,OPP002194,P004,1,True,nodal_b
N004604,OPP002195,P002,0,False,nodal_a
N004605,OPP002196,P108,0,False,municipal
N004606,OPP002196,P004,1,False,nodal_b
N004607,OPP002197,P142,0,False,terse
N004608,OPP002198,P004,0,False,nodal_b
N004609,OPP002199,P002,0,False,nodal_a
N004610,OPP002199,P217,1,True,plain
N004611,OPP002199,P003,2,False,nodal_b
N004612,OPP002199,P004,3,True,nodal_b
N004613,OPP002200,P221,0,False,terse
N004614,OPP002201,P207,0,False,plain
N004615,OPP002201,P101,1,True,plain
N004616,OPP002202,P084,0,False,terse
N004617,OPP002202,P002,1,False,nodal_a
N004618,OPP002203,P002,0,False,nodal_a
N004619,OPP002204,P027,0,False,plain
N004620,OPP002204,P094,1,True,plain
N004621,OPP002205,P003,0,False,nodal_b
N004622,OPP002206,P005,0,False,nodal_a
N004623,OPP002206,P006,1,True,nodal_b
N004624,OPP002207,P005,0,False,nodal_a
N004625,OPP002207,P001,1,True,nodal_a
N004626,OPP002208,P241,0,False,plain
N004627,OPP002209,P001,0,False,nodal_a
N004628,OPP002209,P002,1,True,nodal_a
N004629,OPP002210,P003,0,False,nodal_b
N004630,OPP002211,P049,0,False,municipal
N004631,OPP002212,P042,0,False,plain
N004632,OPP002213,P004,0,False,nodal_b
N004633,OPP002213,P003,1,True,nodal_b
N004634,OPP002213,P002,2,False,nodal_a
N004635,OPP002213,P001,3,True,nodal_a
N004636,OPP002213,P240,4,True,shouty
N004637,OPP002213,P097,5,True,html_ish
N004638,OPP002214,P094,0,False,plain
N004639,OPP002214,P142,1,False,terse
N004640,OPP002215,P122,0,False,shouty
N004641,OPP002215,P141,1,False,municipal
N004642,OPP002215,P005,2,False,nodal_a
N004643,OPP002216,P006,0,False,nodal_b
N004644,OPP002216,P181,1,False,plain
N004645,OPP002216,P240,2,False,shouty
N004646,OPP002216,P094,3,True,plain
N004647,OPP002216,P232,4,False,plain
N004648,OPP002216,P239,5,True,plain
N004649,OPP002217,P181,0,False,plain
N004650,OPP002218,P001,0,False,nodal_a
N004651,OPP002218,P041,1,False,html_ish
N004652,OPP002218,P020,2,False,plain
N004653,OPP002218,P240,3,True,shouty
N004654,OPP002218,P006,4,True,nodal_b
N004655,OPP002219,P002,0,False,nodal_a
N004656,OPP002220,P006,0,False,nodal_b
N004657,OPP002220,P004,1,True,nodal_b
N004658,OPP002220,P189,2,False,plain
N004659,OPP002220,P044,3,False,plain
N004660,OPP002220,P002,4,False,nodal_a
N004661,OPP002221,P094,0,False,plain
N004662,OPP002222,P002,0,False,nodal_a
N004663,OPP002222,P004,1,False,nodal_b
N004664,OPP002222,P005,2,True,nodal_a
N004665,OPP002223,P065,0,False,municipal
N004666,OPP002223,P094,1,False,plain
N004667,OPP002223,P006,2,False,nodal_b
N004668,OPP002224,P094,0,False,plain
N004669,OPP002225,P020,0,False,plain
N004670,OPP002226,P094,0,False,plain
N004671,OPP002227,P094,0,False,plain
N004672,OPP002227,P001,1,False,nodal_a
N004673,OPP002228,P191,0,False,plain
N004674,OPP002229,P006,0,False,nodal_b
N004675,OPP002230,P057,0,False,municipal
N004676,OPP002230,P179,1,False,html_ish
N004677,OPP002230,P215,2,True,plain
N004678,OPP002231,P002,0,False,nodal_a
N004679,OPP002231,P021,1,True,municipal
N004680,OPP002231,P001,2,False,nodal_a
N004681,OPP002232,P217,0,False,plain
N004682,OPP002233,P240,0,False,shouty
N004683,OPP002233,P004,1,True,nodal_b
N004684,OPP002234,P181,0,False,plain
N004685,OPP002234,P140,1,False,terse
N004686,OPP002235,P227,0,False,plain
N004687,OPP002235,P142,1,True,terse
N004688,OPP002235,P094,2,True,plain
N004689,OPP002235,P240,3,True,shouty
N004690,OPP002236,P094,0,False,plain
N004691,OPP002237,P235,0,False,municipal
N004692,OPP002238,P242,0,False,shouty
N004693,OPP002239,P006,0,False,nodal_b
N004694,OPP002240,P006,0,False,nodal_b
N004695,OPP002240,P094,1,True,plain
N004696,OPP002240,P200,2,True,plain
N004697,OPP002241,P094,0,False,plain
N004698,OPP002242,P006,0,False,nodal_b
N004699,OPP002243,P050,0,False,municipal
N004700,OPP002244,P094,0,False,plain
N004701,OPP002244,P001,1,False,nodal_a
N004702,OPP002244,P004,2,True,nodal_b
N004703,OPP002244,P097,3,True,html_ish
N004704,OPP002245,P156,0,False,html_ish
N004705,OPP002246,P088,0,False,plain
N004706,OPP002246,P006,1,True,nodal_b
N004707,OPP002246,P058,2,True,municipal
N004708,OPP002246,P005,3,False,nodal_a
N004709,OPP002246,P230,4,True,municipal
N004710,OPP002246,P045,5,False,shouty
N004711,OPP002246,P094,6,False,plain
N004712,OPP002247,P001,0,False,nodal_a
N004713,OPP002247,P255,1,False,shouty
N004714,OPP002247,P203,2,False,municipal
N004715,OPP002247,P094,3,False,plain
N004716,OPP002247,P239,4,True,plain
N004717,OPP002248,P004,0,False,nodal_b
N004718,OPP002248,P137,1,True,html_ish
N004719,OPP002248,P136,2,False,html_ish
N004720,OPP002249,P131,0,False,legacy
N004721,OPP002250,P002,0,False,nodal_a
N004722,OPP002250,P020,1,True,plain
N004723,OPP002251,P189,0,False,plain
N004724,OPP002251,P184,1,False,legacy
N004725,OPP002251,P094,2,True,plain
N004726,OPP002251,P240,3,True,shouty
N004727,OPP002251,P006,4,False,nodal_b
N004728,OPP002252,P006,0,False,nodal_b
N004729,OPP002253,P004,0,False,nodal_b
N004730,OPP002253,P020,1,True,plain
N004731,OPP002254,P006,0,False,nodal_b
N004732,OPP002255,P006,0,False,nodal_b
N004733,OPP002256,P003,0,False,nodal_b
